product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Sony Google TV KD-65X77L Mới 2023,19900000.0,20400000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-65-inch-kd-65x77l,Tivi,Sony
Sony Google TV KD-55X77L Mới 2023,15400000.0,15900000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-55-inch-kd-55x77l,Tivi,Sony
Sony Google TV KD-50X77L Mới 2023,14700000.0,14700000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-50-inch-kd-50x77l,Tivi,Sony
Sony Google TV KD-43X77L Mới 2023,12200000.0,12200000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-43-inch-kd-43x77l,Tivi,Sony
Sony Google TV XR-65X95K,49990000.0,60900000.0,17,0,Bravia XR Mini LED,https://www.dienmayxanh.com/tivi/google-sony-4k-65-inch-xr-65x95k,Tivi,Sony
Sony Google TV XR-75X95K,64390000.0,79890000.0,19,6,Bravia XR Mini LED,https://www.dienmayxanh.com/tivi/google-mini-led-sony-4k-75-inch-xr-75x95k,Tivi,Sony
Sony Google TV XR-85X95K,88090000.0,130890000.0,32,0,Bravia XR Mini LED,https://www.dienmayxanh.com/tivi/google-sony-4k-85-inch-xr-85x95k,Tivi,Sony
Sony Google TV XR-65X95L Mới 2023,59900000.0,61900000.0,0,0,Bravia XR Mini LED,https://www.dienmayxanh.com/tivi/google-tivi-miniled-sony-4k-65-inch-xr-65x95l,Tivi,Sony
LG Smart TV OLED 55C2PSA,31200000.0,49900000.0,37,23,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-55-inch-55c2psa,Tivi,Lg
LG Smart TV OLED 48C2PSA,24900000.0,40900000.0,39,13,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-48-inch-48c2psa,Tivi,Lg
LG Smart TV OLED 55G2PSA,40900000.0,58900000.0,30,3,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-55-inch-55g2psa,Tivi,Lg
LG Smart TV OLED 55G1PTA,25990000.0,58900000.0,55,6,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-55-inch-55g1pta,Tivi,Lg
LG Smart TV OLED 42C2PSA,24900000.0,36900000.0,32,12,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-42-inch-42c2psa,Tivi,Lg
LG Smart TV OLED 65G2PSA,59800000.0,84900000.0,29,5,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-65-inch-65g2psa,Tivi,Lg
LG Smart TV OLED 55C3PSA Mới 2023,39600000.0,44900000.0,11,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-55-inch-55c3psa,Tivi,Lg
LG Smart TV OLED 65G1PTA,36990000.0,84900000.0,56,3,OLED evo,https://www.dienmayxanh.com/tivi/smart-oled-lg-4k-65-inch-65g1pta,Tivi,Lg
LG Smart TV OLED 48C3PSA Mới 2023,32900000.0,36900000.0,10,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-48-inch-48c3psa,Tivi,Lg
LG Smart TV OLED 77C3PSA Mới 2023,94900000.0,94900000.0,0,0,OLED evo,https://www.dienmayxanh.com/tivi/smart-tivi-oled-lg-4k-77-inch-77c3psa,Tivi,Lg
