product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Toshiba Inverter 12 Kg AW-DUM1300KV(MG),11690000.0,12990000.0,10,4,,https://www.dienmayxanh.com/may-giat/toshiba-inverter-12kg-aw-dum1300kv-mg,Washing Machine,Toshiba
Toshiba Inverter Giặt 10.5 Kg - Sấy 7 Kg TWD-BM115GF4V(SK),12990000.0,12990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-say-toshiba-twd-bm115gf4v-sk,Washing Machine,Toshiba
Electrolux Inverter 10 Kg EWF1024P5SB,10750000.0,16990000.0,36,323,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-10-kg-ewf1024p5sb,Washing Machine,Electrolux
Electrolux Inverter 9 Kg EWF9024P5WB,8790000.0,13990000.0,37,129,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-9-kg-ewf9024p5wb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1024P5WB,9750000.0,15990000.0,39,235,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-10-kg-ewf1024p5wb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1024M3SB Mới 2023,10590000.0,14990000.0,29,41,,https://www.dienmayxanh.com/may-giat/may-giat-electrolux-inverter-10-kg-ewf1024m3sb,Washing Machine,Electrolux
Electrolux Inverter 9 Kg EWF9024P5SB,9750000.0,14990000.0,34,110,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-9-kg-ewf9024p5sb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1024D3WB Mới 2023,8990000.0,13990000.0,35,35,,https://www.dienmayxanh.com/may-giat/may-giat-electrolux-inverter-10-kg-ewf1024d3wb,Washing Machine,Electrolux
Electrolux Inverter Giặt 9 Kg - Sấy 6 Kg EWW9024P5WB,12990000.0,19990000.0,35,41,,https://www.dienmayxanh.com/may-giat/say-electrolux-inverter-9-kg-eww9024p5wb,Washing Machine,Electrolux
Electrolux Inverter Giặt 10 Kg - Sấy 7 Kg EWW1024P5WB,17990000.0,21990000.0,18,28,,https://www.dienmayxanh.com/may-giat/say-electrolux-inverter-10-kg-eww1024p5wb,Washing Machine,Electrolux
Electrolux Inverter 8 Kg EWF8024P5WB,7990000.0,11990000.0,33,45,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-8-kg-ewf8024p5wb,Washing Machine,Electrolux
Electrolux Inverter 8 Kg EWF8024P5SB,8990000.0,12990000.0,30,45,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-8-kg-ewf8024p5sb,Washing Machine,Electrolux
Electrolux Inverter 11 Kg EWF1142Q7WB,14990000.0,19990000.0,25,14,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-11-kg-ewf1142q7wb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1042R7SB,13990000.0,18990000.0,26,14,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-10-kg-ewf1042r7sb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1042Q7WB,12990000.0,17990000.0,27,15,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-10-kg-ewf1042q7wb,Washing Machine,Electrolux
Electrolux Inverter 9 Kg EWF9042R7SB,13490000.0,16990000.0,20,12,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-9-kg-ewf9042r7sb,Washing Machine,Electrolux
Electrolux Inverter 10 Kg EWF1024BDWA,10490000.0,13290000.0,21,1212,,https://www.dienmayxanh.com/may-giat/electrolux-ewf1024bdwa,Washing Machine,Electrolux
Electrolux Inverter 11 Kg EWF1141R9SB,16990000.0,25990000.0,34,8,,https://www.dienmayxanh.com/may-giat/electrolux-inverter-11-kg-ewf1141r9sb,Washing Machine,Electrolux
