product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Tai nghe Bluetooth True Wireless Belkin Soundform Move PAC001,910.000₫,1.300.000₫,-30%,12,https://www.thegioididong.com/tai-nghe/belkin-soundform-move-pac001-den,17,,Headphone
Tai nghe Bluetooth True Wireless Belkin Soundform AUC001,895.000₫,1.790.000₫,-50%,66,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-belkin-soundform-auc001,17,,Headphone
Tai nghe Bluetooth True Wireless Jabra Elite 2,1.480.000₫,1.850.000₫,-20%,13,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-jabra-elite-2-den,18,,Headphone
Tai nghe Bluetooth True Wireless Jabra Elite 85T,3.650.000₫,5.990.000₫,-39%,7,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-jabra-elite-85t-d,18,,Headphone
Tai Nghe Bluetooth True Wireless Anker SoundCore Liberty 2 Pro A3909,3.500.000₫,,,16,https://www.thegioididong.com/tai-nghe/tai-nghe-true-wireless-anker-liberty-2-pro-a3909,19,,Headphone
Tai nghe Chụp Tai Gaming Logitech G331,1.190.000₫,1.490.000₫,-20%,9,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-gaming-logitech-g331-den-do,20,,Headphone
Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra,1.945.000₫,2.290.000₫,-15%,15,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-gaming-asus-rog-cetra,21,,Headphone
Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra,2.090.000₫,2.490.000₫,-16%,4,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-gaming-asus-rog-cetra-trang,21,,Headphone
Tai nghe Có Dây Gaming Asus Rog Cetra II Core,980.000₫,1.090.000₫,-10%,18,https://www.thegioididong.com/tai-nghe/ep-gaming-asus-rog-cetra-ii-core-den,21,,Headphone
Tai nghe Chụp Tai Gaming Asus TUF H3,890.000₫,990.000₫,-10%,34,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-gaming-asus-tuf-h3-den-do,21,,Headphone
Tai nghe Bluetooth True Wireless realme Buds T100,950.000₫,1.190.000₫,-20%,77,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-realme-buds-t100-trang,22,,Headphone
Tai nghe Bluetooth True Wireless Harman/Kardon FLY TWSBLK,2.245.000₫,4.490.000₫,-50%,5,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-harman-kardon-fly-twsblk,23,,Headphone
Tai nghe Bluetooth Xmobile Z706A,490.000₫,700.000₫,-30%,97,https://www.thegioididong.com/tai-nghe/bluetooth-xmobile-z706a-den,24,,Headphone
