product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Type C 1m Belkin CAB001,220.000₫,320.000₫,-30%,13,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab001,06,,Cables
Cáp Type C - Lightning MFI 1m Belkin CAA003,340.000₫,425.000₫,-20%,9,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-belkin-caa003,06,,Cables
Cáp Type C - Lightning MFI 1m Belkin CAA004,495.000₫,550.000₫,-10%,14,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-belkin-caa004,06,,Cables
Cáp Lightning MFI 2m Belkin CAA002,345.000₫,580.000₫,-40%,5,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-belkin-caa002,06,,Cables
Cáp Lightning MFI 1m Belkin CAA002,385.000₫,430.000₫,-10%,8,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-belkin-caa002,06,,Cables
Cáp Lightning MFI 1m Belkin CAA001,280.000₫,350.000₫,-20%,22,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-belkin-caa001,06,,Cables
Cáp Type C SuperVOOC 1m OPPO DL129,210.000₫,,,84,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-supervooc-oppo-dl129,07,,Cables
Cáp Type C 2m AUKEY CB-CD3,150.000₫,250.000₫,-40%,30,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-aukey-cb-cd3-den,08,,Cables
Cáp Lightning MFI 1.2m AUKEY CB-AL1,350.000₫,,,14,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-12m-aukey-cb-al1-do,08,,Cables
Cáp Micro USB 1.2m Energizer C41UBMCGBKT,150.000₫,,,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-12m-energizer-c41ubmcgbkt-den,09,,Cables
Cáp Type C 1m Hydrus DR-T05,190.000₫,,,38,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t05-vang,10,,Cables
Cáp Type C 2m Hydrus DS14C-WB,190.000₫,,,28,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-hydrus-ds13c-wb,10,,Cables
